sls_ord_num,product_key,customer_key,sls_sales,sls_quantity,sls_price,sls_order_dt,sls_ship_dt,sls_due_dt
SO44191,20,6249,3578,1,3578,13-03-2011,20-03-2011,25-03-2011
SO44192,17,2571,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44193,17,17165,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44194,20,6065,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44195,18,6250,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44196,19,6296,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44197,17,17097,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44198,20,17151,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44199,18,6260,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44200,16,6313,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44201,18,1255,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44202,16,17160,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44203,17,17150,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44204,41,3581,699,1,699,16-03-2011,23-03-2011,28-03-2011
SO44205,17,6286,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44206,10,251,3400,1,3400,17-03-2011,24-03-2011,29-03-2011
SO44207,18,17163,3578,1,3578,17-03-2011,24-03-2011,29-03-2011
SO44208,10,14880,3400,1,3400,17-03-2011,24-03-2011,29-03-2011
SO44209,16,6258,3578,1,3578,17-03-2011,24-03-2011,29-03-2011
SO44210,20,2784,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44211,18,17155,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44212,17,17171,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44213,20,6352,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44214,16,6333,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44215,17,17181,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44216,19,2561,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44217,20,17149,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44218,16,11110,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44219,36,3591,699,1,699,19-03-2011,26-03-2011,31-03-2011
SO44220,8,61,3400,1,3400,19-03-2011,26-03-2011,31-03-2011
SO44221,19,6256,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44222,16,6259,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44223,20,2848,3578,1,3578,20-03-2011,27-03-2011,01-04-2011
SO44224,19,17167,3578,1,3578,20-03-2011,27-03-2011,01-04-2011
SO44225,46,9061,699,1,699,21-03-2011,28-03-2011,02-04-2011
SO44226,18,1256,3578,1,3578,21-03-2011,28-03-2011,02-04-2011
SO44227,4,17402,3375,1,3375,21-03-2011,28-03-2011,02-04-2011
SO44228,7,334,3400,1,3400,21-03-2011,28-03-2011,02-04-2011
SO44229,7,14887,3400,1,3400,21-03-2011,28-03-2011,02-04-2011
SO44230,17,6242,3578,1,3578,21-03-2011,28-03-2011,02-04-2011
SO44231,40,6974,699,1,699,21-03-2011,28-03-2011,02-04-2011
SO44232,17,6335,3578,1,3578,21-03-2011,28-03-2011,02-04-2011
SO44233,20,2842,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44234,17,17185,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44235,18,11118,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44236,17,17192,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44237,20,6057,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44238,16,6080,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44239,16,1218,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44240,16,2581,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44241,18,17156,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44242,18,17164,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44243,17,6279,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44244,17,6330,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44245,44,14557,699,1,699,23-03-2011,30-03-2011,04-04-2011
SO44246,17,1220,3578,1,3578,24-03-2011,31-03-2011,05-04-2011
SO44247,20,6234,3578,1,3578,24-03-2011,31-03-2011,05-04-2011
SO44248,18,6241,3578,1,3578,24-03-2011,31-03-2011,05-04-2011
SO44249,18,2846,3578,1,3578,25-03-2011,01-04-2011,06-04-2011
SO44250,17,17168,3578,1,3578,25-03-2011,01-04-2011,06-04-2011
SO44251,16,17191,3578,1,3578,25-03-2011,01-04-2011,06-04-2011
SO44252,17,2778,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44253,20,17100,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44254,19,17143,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44255,37,3586,699,1,699,26-03-2011,02-04-2011,07-04-2011
SO44256,17,6233,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44257,18,1213,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44258,20,2580,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44259,17,17172,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44260,17,17195,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44261,17,11113,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44262,46,9150,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44263,20,6280,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44264,18,6287,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44265,45,14558,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44266,41,14560,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44267,41,8340,699,1,699,28-03-2011,04-04-2011,09-04-2011
SO44268,17,2821,3578,1,3578,28-03-2011,04-04-2011,09-04-2011
SO44269,42,3590,699,1,699,29-03-2011,05-04-2011,10-04-2011
SO44270,19,2795,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44271,19,2847,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44272,16,1257,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44273,16,17148,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44274,19,17153,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44275,16,6257,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44276,18,6278,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44277,16,6289,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44278,20,6294,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44279,18,6327,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44320,19,3430,3578,1,3578,31-03-2011,07-04-2011,12-04-2011
SO44321,16,17223,3578,1,3578,31-03-2011,07-04-2011,12-04-2011
SO44322,43,6976,699,1,699,31-03-2011,07-04-2011,12-04-2011
SO44323,7,73,3400,1,3400,31-03-2011,07-04-2011,12-04-2011
SO44324,16,1268,3578,1,3578,01-04-2011,08-04-2011,13-04-2011
SO44325,6,96,3375,1,3375,01-04-2011,08-04-2011,13-04-2011
SO44326,17,6729,3578,1,3578,01-04-2011,08-04-2011,13-04-2011
SO44327,19,17599,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44328,20,6922,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44329,16,6905,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44330,17,17200,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44331,16,17258,3578,1,3578,03-04-2011,10-04-2011,15-04-2011
SO44332,20,6511,3578,1,3578,03-04-2011,10-04-2011,15-04-2011
SO44333,8,344,3400,1,3400,04-04-2011,11-04-2011,16-04-2011
SO44334,16,17274,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44335,47,9166,699,1,699,04-04-2011,11-04-2011,16-04-2011
SO44336,8,14896,3400,1,3400,04-04-2011,11-04-2011,16-04-2011
SO44337,6,98,3375,1,3375,04-04-2011,11-04-2011,16-04-2011
SO44338,19,7189,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44339,16,7190,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44340,19,6355,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44341,3,14906,3375,1,3375,05-04-2011,12-04-2011,17-04-2011
SO44342,45,3611,699,1,699,05-04-2011,12-04-2011,17-04-2011
SO44343,19,6921,3578,1,3578,05-04-2011,12-04-2011,17-04-2011
SO44344,20,3428,3578,1,3578,06-04-2011,13-04-2011,18-04-2011
SO44345,18,17201,3578,1,3578,06-04-2011,13-04-2011,18-04-2011
SO44346,41,3603,699,1,699,06-04-2011,13-04-2011,18-04-2011
SO44347,17,6912,3578,1,3578,06-04-2011,13-04-2011,18-04-2011
SO44348,18,3160,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44349,16,17244,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44350,17,17245,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44351,19,17272,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44352,16,17298,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44353,42,3592,699,1,699,07-04-2011,14-04-2011,19-04-2011
SO44354,41,3604,699,1,699,07-04-2011,14-04-2011,19-04-2011
SO44355,10,94,3400,1,3400,07-04-2011,14-04-2011,19-04-2011
SO44356,8,100,3400,1,3400,07-04-2011,14-04-2011,19-04-2011
SO44357,20,6512,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44358,20,6733,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44359,16,3526,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44360,16,3159,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44361,20,2687,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44362,20,17260,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44363,17,17286,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44364,3,93,3375,1,3375,08-04-2011,15-04-2011,20-04-2011
SO44365,18,6913,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44366,18,6503,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44367,43,14563,699,1,699,08-04-2011,15-04-2011,20-04-2011
SO44368,19,3151,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44369,20,17251,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44370,18,7194,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44371,16,6515,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44372,20,6737,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44373,20,2768,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44374,20,3158,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44375,20,3184,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44376,4,18400,3375,1,3375,10-04-2011,17-04-2011,22-04-2011
SO44377,20,17235,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44378,4,14904,3375,1,3375,10-04-2011,17-04-2011,22-04-2011
SO44379,6,81,3375,1,3375,10-04-2011,17-04-2011,22-04-2011
SO44380,20,6916,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44381,18,3192,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44382,10,342,3400,1,3400,11-04-2011,18-04-2011,23-04-2011
SO44383,20,17269,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44384,16,17297,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44385,19,17299,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44386,17,17588,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44387,6,97,3375,1,3375,11-04-2011,18-04-2011,23-04-2011
SO44388,20,6925,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44389,18,6926,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44390,19,6354,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44391,18,6731,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44392,19,6911,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44393,8,18399,3400,1,3400,12-04-2011,19-04-2011,24-04-2011
SO44394,18,17247,3578,1,3578,12-04-2011,19-04-2011,24-04-2011
SO44395,19,17340,3578,1,3578,12-04-2011,19-04-2011,24-04-2011
SO44396,8,14902,3400,1,3400,12-04-2011,19-04-2011,24-04-2011
SO44397,44,3597,699,1,699,12-04-2011,19-04-2011,24-04-2011
SO44398,17,6734,3578,1,3578,12-04-2011,19-04-2011,24-04-2011
SO44399,16,17241,3578,1,3578,13-04-2011,20-04-2011,25-04-2011
SO44400,17,17589,3578,1,3578,13-04-2011,20-04-2011,25-04-2011
SO44401,17,6516,3578,1,3578,13-04-2011,20-04-2011,25-04-2011
SO44402,19,2667,3578,1,3578,14-04-2011,21-04-2011,26-04-2011
SO44403,5,8845,3375,1,3375,14-04-2011,21-04-2011,26-04-2011
SO44404,19,17222,3578,1,3578,15-04-2011,22-04-2011,27-04-2011
SO44405,20,17225,3578,1,3578,15-04-2011,22-04-2011,27-04-2011
SO44406,18,17300,3578,1,3578,15-04-2011,22-04-2011,27-04-2011
SO44407,6,78,3375,1,3375,15-04-2011,22-04-2011,27-04-2011
SO44408,6,104,3375,1,3375,15-04-2011,22-04-2011,27-04-2011
SO44409,45,14564,699,1,699,15-04-2011,22-04-2011,27-04-2011
SO44410,20,17224,3578,1,3578,16-04-2011,23-04-2011,28-04-2011
SO44411,17,17585,3578,1,3578,16-04-2011,23-04-2011,28-04-2011
SO44412,4,101,3375,1,3375,16-04-2011,23-04-2011,28-04-2011
SO44413,20,2607,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44414,16,17341,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44415,17,17356,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44416,8,70,3400,1,3400,17-04-2011,24-04-2011,29-04-2011
SO44417,16,6918,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44418,16,6920,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44419,20,6353,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44420,16,6513,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44421,18,2608,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44422,42,8354,699,1,699,18-04-2011,25-04-2011,30-04-2011
SO44423,18,17587,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44424,17,6917,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44425,16,6505,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44426,19,2771,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44427,19,3147,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44428,18,17363,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44429,19,17584,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44430,18,6928,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44431,17,6726,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44432,19,3166,3578,1,3578,20-04-2011,27-04-2011,02-05-2011
SO44433,17,17271,3578,1,3578,20-04-2011,27-04-2011,02-05-2011
SO44434,20,17581,3578,1,3578,20-04-2011,27-04-2011,02-05-2011
SO44435,17,17574,3578,1,3578,21-04-2011,28-04-2011,03-05-2011
SO44436,46,15631,699,1,699,21-04-2011,28-04-2011,03-05-2011
SO44437,7,77,3400,1,3400,21-04-2011,28-04-2011,03-05-2011
SO44438,17,6910,3578,1,3578,21-04-2011,28-04-2011,03-05-2011
SO44439,20,3196,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44440,17,1262,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44441,17,11119,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44442,40,3600,699,1,699,22-04-2011,29-04-2011,04-05-2011
SO44443,20,6371,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44444,16,2698,3578,1,3578,24-04-2011,01-05-2011,06-05-2011
SO44445,19,6479,3578,1,3578,25-04-2011,02-05-2011,07-05-2011
SO44446,18,6915,3578,1,3578,25-04-2011,02-05-2011,07-05-2011
SO44447,17,1266,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44448,16,17265,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44449,17,17294,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44450,20,17295,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44451,18,17296,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44452,39,9165,699,1,699,26-04-2011,03-05-2011,08-05-2011
SO44453,20,6924,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44454,20,6927,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44455,17,6514,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44456,45,14561,699,1,699,26-04-2011,03-05-2011,08-05-2011
SO44457,16,17197,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44458,19,17248,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44459,19,17289,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44460,40,9151,699,1,699,27-04-2011,04-05-2011,09-05-2011
SO44461,18,6919,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44462,16,3156,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44463,39,8341,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44464,19,11121,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44465,45,3614,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44466,40,15641,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44467,9,71,3400,1,3400,28-04-2011,05-05-2011,10-05-2011
SO44468,6,76,3375,1,3375,28-04-2011,05-05-2011,10-05-2011
SO44469,19,6735,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44470,18,6736,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44471,46,14562,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44472,17,2686,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44473,17,17256,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44474,44,3602,699,1,699,29-04-2011,06-05-2011,11-05-2011
SO44475,8,102,3400,1,3400,29-04-2011,06-05-2011,11-05-2011
SO44476,19,6914,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44477,20,6923,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44478,19,6727,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44479,5,18392,3375,1,3375,30-04-2011,07-05-2011,12-05-2011
SO44480,5,14892,3375,1,3375,30-04-2011,07-05-2011,12-05-2011
SO44571,10,18449,3400,1,3400,01-05-2011,08-05-2011,13-05-2011
SO44572,19,17665,3578,1,3578,01-05-2011,08-05-2011,13-05-2011
SO44573,10,14918,3400,1,3400,01-05-2011,08-05-2011,13-05-2011
SO44574,4,108,3375,1,3375,01-05-2011,08-05-2011,13-05-2011
SO44575,7,111,3400,1,3400,01-05-2011,08-05-2011,13-05-2011
SO44576,18,17661,3578,1,3578,01-05-2011,08-05-2011,13-05-2011
SO44577,19,17668,3578,1,3578,02-05-2011,09-05-2011,14-05-2011
SO44578,19,17654,3578,1,3578,02-05-2011,09-05-2011,14-05-2011
SO44579,17,17663,3578,1,3578,02-05-2011,09-05-2011,14-05-2011
SO44580,19,2783,3578,1,3578,03-05-2011,10-05-2011,15-05-2011
SO44581,3,109,3375,1,3375,03-05-2011,10-05-2011,15-05-2011
SO44582,9,135,3400,1,3400,03-05-2011,10-05-2011,15-05-2011
SO44583,20,7211,3578,1,3578,03-05-2011,10-05-2011,15-05-2011
SO44584,18,17672,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44585,17,17791,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44586,19,17795,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44587,16,17628,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44588,38,15684,699,1,699,04-05-2011,11-05-2011,16-05-2011
SO44589,9,105,3400,1,3400,04-05-2011,11-05-2011,16-05-2011
SO44590,20,2796,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44591,44,6988,699,1,699,05-05-2011,12-05-2011,17-05-2011
SO44592,19,17762,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44593,18,17646,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44594,20,7251,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44595,8,125,3400,1,3400,05-05-2011,12-05-2011,17-05-2011
SO44596,18,7239,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44597,20,1291,3578,1,3578,06-05-2011,13-05-2011,18-05-2011
SO44598,3,18401,3375,1,3375,06-05-2011,13-05-2011,18-05-2011
SO44599,20,17793,3578,1,3578,06-05-2011,13-05-2011,18-05-2011
SO44600,19,7244,3578,1,3578,06-05-2011,13-05-2011,18-05-2011
SO44601,8,118,3400,1,3400,06-05-2011,13-05-2011,18-05-2011
SO44602,19,3703,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44603,38,9168,699,1,699,07-05-2011,14-05-2011,19-05-2011
SO44604,46,8365,699,1,699,07-05-2011,14-05-2011,19-05-2011
SO44605,19,17673,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44606,18,17773,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44607,20,17775,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44608,18,7201,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44609,16,7221,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44610,18,7242,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44611,19,2779,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44612,16,17676,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44613,18,17629,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44614,17,17651,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44615,19,17655,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44616,19,17656,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44617,18,17667,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44618,19,7206,3578,1,3578,08-05-2011,15-05-2011,20-05-2011
SO44619,17,2790,3578,1,3578,09-05-2011,16-05-2011,21-05-2011
SO44620,17,7205,3578,1,3578,09-05-2011,16-05-2011,21-05-2011
SO44621,18,7218,3578,1,3578,09-05-2011,16-05-2011,21-05-2011
SO44622,16,2772,3578,1,3578,09-05-2011,16-05-2011,21-05-2011
SO44623,17,1302,3578,1,3578,10-05-2011,17-05-2011,22-05-2011
SO44624,38,8358,699,1,699,10-05-2011,17-05-2011,22-05-2011
SO44625,19,17659,3578,1,3578,10-05-2011,17-05-2011,22-05-2011
SO44626,18,7273,3578,1,3578,10-05-2011,17-05-2011,22-05-2011
SO44627,4,110,3375,1,3375,10-05-2011,17-05-2011,22-05-2011
SO44628,3,357,3375,1,3375,10-05-2011,17-05-2011,22-05-2011
SO44629,16,7210,3578,1,3578,10-05-2011,17-05-2011,22-05-2011
SO44630,17,17766,3578,1,3578,11-05-2011,18-05-2011,23-05-2011
SO44631,20,17630,3578,1,3578,11-05-2011,18-05-2011,23-05-2011
SO44632,19,7197,3578,1,3578,11-05-2011,18-05-2011,23-05-2011
SO44633,20,7204,3578,1,3578,11-05-2011,18-05-2011,23-05-2011
SO44634,16,7214,3578,1,3578,11-05-2011,18-05-2011,23-05-2011
SO44635,20,7219,3578,1,3578,11-05-2011,18-05-2011,23-05-2011
SO44636,19,3706,3578,1,3578,12-05-2011,19-05-2011,24-05-2011
SO44637,16,17645,3578,1,3578,12-05-2011,19-05-2011,24-05-2011
SO44638,20,17652,3578,1,3578,12-05-2011,19-05-2011,24-05-2011
SO44639,44,3618,699,1,699,12-05-2011,19-05-2011,24-05-2011
SO44640,18,7247,3578,1,3578,12-05-2011,19-05-2011,24-05-2011
SO44641,18,7256,3578,1,3578,12-05-2011,19-05-2011,24-05-2011
SO44642,44,14568,699,1,699,12-05-2011,19-05-2011,24-05-2011
SO44643,19,1281,3578,1,3578,13-05-2011,20-05-2011,25-05-2011
SO44644,16,1280,3578,1,3578,13-05-2011,20-05-2011,25-05-2011
SO44645,7,345,3400,1,3400,13-05-2011,20-05-2011,25-05-2011
SO44646,7,18450,3400,1,3400,13-05-2011,20-05-2011,25-05-2011
SO44647,17,17771,3578,1,3578,13-05-2011,20-05-2011,25-05-2011
SO44648,7,14917,3400,1,3400,13-05-2011,20-05-2011,25-05-2011
SO44649,7,14925,3400,1,3400,13-05-2011,20-05-2011,25-05-2011
SO44650,6,148,3375,1,3375,13-05-2011,20-05-2011,25-05-2011
SO44651,18,3721,3578,1,3578,14-05-2011,21-05-2011,26-05-2011
SO44652,5,17408,3375,1,3375,14-05-2011,21-05-2011,26-05-2011
SO44653,42,9171,699,1,699,14-05-2011,21-05-2011,26-05-2011
SO44654,18,17620,3578,1,3578,14-05-2011,21-05-2011,26-05-2011
SO44655,9,106,3400,1,3400,14-05-2011,21-05-2011,26-05-2011
SO44656,16,7276,3578,1,3578,14-05-2011,21-05-2011,26-05-2011
SO44657,5,121,3375,1,3375,14-05-2011,21-05-2011,26-05-2011
SO44658,17,7202,3578,1,3578,14-05-2011,21-05-2011,26-05-2011
SO44659,18,7209,3578,1,3578,14-05-2011,21-05-2011,26-05-2011
SO44660,20,17776,3578,1,3578,15-05-2011,22-05-2011,27-05-2011
SO44661,41,3640,699,1,699,15-05-2011,22-05-2011,27-05-2011
SO44662,4,152,3375,1,3375,15-05-2011,22-05-2011,27-05-2011
SO44663,18,7213,3578,1,3578,15-05-2011,22-05-2011,27-05-2011
SO44664,16,7223,3578,1,3578,15-05-2011,22-05-2011,27-05-2011
SO44665,40,14565,699,1,699,15-05-2011,22-05-2011,27-05-2011
SO44666,18,17764,3578,1,3578,16-05-2011,23-05-2011,28-05-2011
SO44667,20,17796,3578,1,3578,16-05-2011,23-05-2011,28-05-2011
SO44668,18,17622,3578,1,3578,16-05-2011,23-05-2011,28-05-2011
SO44669,5,14943,3375,1,3375,16-05-2011,23-05-2011,28-05-2011
SO44670,18,7246,3578,1,3578,16-05-2011,23-05-2011,28-05-2011
SO44671,16,7269,3578,1,3578,16-05-2011,23-05-2011,28-05-2011
SO44672,20,7208,3578,1,3578,16-05-2011,23-05-2011,28-05-2011
SO44673,19,2791,3578,1,3578,17-05-2011,24-05-2011,29-05-2011
SO44674,19,17636,3578,1,3578,17-05-2011,24-05-2011,29-05-2011
SO44675,41,14567,699,1,699,17-05-2011,24-05-2011,29-05-2011
SO44676,17,7199,3578,1,3578,17-05-2011,24-05-2011,29-05-2011
SO44677,20,11234,3578,1,3578,18-05-2011,25-05-2011,30-05-2011
SO44678,20,11122,3578,1,3578,18-05-2011,25-05-2011,30-05-2011
SO44679,9,107,3400,1,3400,18-05-2011,25-05-2011,30-05-2011
SO44680,17,1297,3578,1,3578,19-05-2011,26-05-2011,31-05-2011
